TimeMS,Input,Output_1,Output_2
16.229168,2047,1964,1960
16.250000,2047,1958,1953
16.270834,2047,1955,1964
16.291668,2047,1953,1963
16.312500,2047,1935,1962
16.333334,2047,1954,1967
16.354168,2047,1958,1955
16.375000,2047,1964,1959
16.395834,2047,1953,1964
16.416668,2047,1958,1984
16.437500,2047,1965,1992
16.458334,2047,1967,1998
16.479168,2047,1984,1985
16.500000,2047,1964,1999
16.520834,2047,1960,1997
16.541668,2047,1954,1991
16.562500,2047,1963,1963
16.583334,2047,1956,1952
16.604168,2047,1952,1960
16.625000,2047,1935,1958
16.645834,2047,1935,1957
16.666668,2047,1935,1959
16.687500,2047,1952,1961
16.708334,2047,1956,1965
16.729168,2047,1963,1954
16.750000,2047,1955,1959
16.770834,2047,1960,1965
16.791668,2047,1963,1967
16.812500,2047,1960,1967
16.833334,2047,1957,1984
16.854168,2047,1952,1984
16.875000,2047,1962,1962
16.895834,2047,1957,1953
16.916668,2047,1956,1965
16.937500,2047,1955,1962
16.958334,2047,1954,1961
16.979168,2047,1955,1963
17.000000,2047,1961,1955
17.020834,2047,1952,1962
17.041668,2047,1961,1989
17.062500,2047,1986,1996
17.083334,2047,1994,1988
17.104168,2047,1999,1991
17.125000,2047,1985,1991
17.145834,2047,1985,1994
17.166668,2047,1997,1992
17.187500,2047,1990,1989
17.208334,2047,1967,1984
17.229168,2047,1963,1995
17.250000,2047,1961,1990
17.270834,2047,1960,1967
17.291668,2047,1957,1963
17.312500,2047,1956,1960
17.333334,2047,1956,1961
17.354168,2047,1952,1960
17.375000,2047,1965,1959
17.395834,2047,1962,1959
17.416668,2047,1960,1957
17.437500,2047,1963,1959
17.458334,2047,1967,1963
17.479168,2047,1956,1965
17.500000,2047,1956,1967
17.520834,2047,1954,1967
17.541668,2047,1966,1967
17.562500,2047,1961,1967
17.583334,2047,1959,1963
17.604168,2047,1958,1961
17.625000,2047,1959,1959
17.645834,2047,1959,1957
17.666668,2047,1960,1958
17.687500,2047,1962,1961
17.708334,2047,1962,1963
17.729168,2047,1965,1967
17.750000,2047,1967,1985
17.770834,2047,1955,1989
17.791668,2047,1959,1992
17.812500,2047,1963,1996
17.833334,2047,1962,1992
17.854168,2047,1963,1993
17.875000,2047,1961,1990
17.895834,2047,1957,1985
17.916668,2047,1958,1984
17.937500,2047,1956,1984
17.958334,2047,1956,1965
17.979168,2047,1963,1967
18.000000,2047,1965,1965
18.020834,2047,1967,1965
18.041668,2047,1963,1964
18.062500,2047,1963,1967
18.083334,2047,1955,1966
18.104168,2047,1955,1966
18.125000,2047,1955,1967
18.145834,2047,1955,1967
18.166668,2047,1955,1967
18.187500,2047,1956,1987
18.208334,2047,1958,1986
18.229168,2047,1957,1986
18.250000,2047,1959,1990
18.270834,2047,1961,1993
18.291668,2047,1960,1991
18.312500,2047,1963,1990
18.333334,2047,1966,1990
18.354168,2047,1962,1989
18.375000,2047,1961,1967
18.395834,2047,1960,1984
18.416668,2047,1960,1986
18.437500,2047,1957,1985
18.458334,2047,1959,1991
18.479168,2047,1963,1997
18.500000,2047,1963,1998
18.520834,2047,1965,1997
18.541668,2047,1967,1999
18.562500,2047,1965,1999
18.583334,2047,1959,1989
18.604168,2047,1957,1989
18.625000,2047,1956,1984
18.645834,2047,1959,1985
18.666668,2047,1959,1967
18.687500,2047,1962,1986
18.708334,2047,1984,1991
18.729168,2047,1988,1994
18.750000,2047,1988,1992
18.770834,2047,1989,1995
18.791668,2047,1987,1995
18.812500,2047,1988,1996
18.833334,2047,1989,1998
18.854168,2047,1993,1999
18.875000,2047,1995,1985
18.895834,2047,1985,1991
18.916668,2047,1985,1989
18.937500,2047,1986,1990
18.958334,2047,1988,1991
18.979168,2047,1988,1992
19.000000,2047,1989,1992
19.020834,2047,1989,1992
19.041668,2047,1987,1990
19.062500,2047,1984,1990
19.083334,2047,1994,1999
19.104168,2047,1993,1998
19.125000,2047,1991,1993
19.145834,2047,1992,1995
19.166668,2047,1990,1993
19.187500,2047,1992,1995
19.208334,2047,1992,1996
19.229168,2047,1994,1998
19.250000,2047,1992,1996
19.270834,2047,1990,1999
19.291668,2047,1987,1994
19.312500,2047,1986,1993
19.333334,2047,1966,1989
19.354168,2047,1967,1986
19.375000,2047,1966,1984
19.395834,2047,1966,1967
19.416668,2047,1964,1967
19.437500,2047,1962,1967
19.458334,2047,1962,1965
19.479168,2047,1960,1967
19.500000,2047,1959,1985
19.520834,2047,1955,1962
19.541668,2047,1959,1967
19.562500,2047,1960,1967
19.583334,2047,1961,1987
19.604168,2047,1959,1987
19.625000,2047,1959,1967
19.645834,2047,1960,1967
19.666668,2047,1959,1967
19.687500,2047,1959,1967
19.708334,2047,1959,1965
19.729168,2047,1959,1967
19.750000,2047,1959,1966
19.770834,2047,1956,1965
19.791668,2047,1956,1963
19.812500,2047,1953,1962
19.833334,2047,1954,1962
19.854168,2047,1966,1962
19.875000,2047,1964,1962
19.895834,2047,1961,1960
19.916668,2047,1957,1957
19.937500,2047,1956,1955
19.958334,2047,1934,1952
19.979168,2047,1931,1965
20.000000,2047,1928,1965
20.020834,2047,1923,1959
20.041668,2047,1920,1954
20.062500,2047,1932,1934
20.083334,2047,1933,1935
20.104168,2047,1934,1935
20.125000,2047,1934,1952
20.145834,2047,1935,1953
20.166668,2047,1923,1955
20.187500,2047,1923,1955
20.208334,2047,1928,1960
20.229168,2047,1929,1960
20.250000,2047,1931,1961
20.270834,2047,1932,1963
20.291668,2047,1931,1963
20.312500,2047,1935,1966
20.333334,2047,1953,1967
20.354168,2047,1957,1953
20.375000,2047,1960,1954
20.395834,2047,1964,1960
20.416668,2047,1963,1957
20.437500,2047,1964,1959
20.458334,2047,1961,1958
20.479168,2047,1958,1956
20.500000,2047,1957,1955
20.520834,2047,1955,1954
20.541668,2047,1955,1967
20.562500,2047,1955,1966
20.583334,2047,1958,1953
20.604168,2047,1960,1955
20.625000,2047,1959,1956
20.645834,2047,1964,1959
20.666668,2047,1966,1966
20.687500,2047,1954,1985
20.708334,2047,1955,1987
20.729168,2047,1960,1990
20.750000,2047,1960,1988
20.770834,2047,1959,1985
